mmitzrach,mida,mishkal
9118,2000,1000
9119,700,1
9119,801,64
9119,802,151
9119,803,199
9119,2000,1000
9120,700,1
9120,801,64
9120,802,151
9120,803,199
9120,2000,1000
9121,700,1
9121,801,64
9121,802,151
9121,803,199
9121,2000,1000
9122,700,1
9122,801,64
9122,802,152
9122,803,221
9122,2000,1000
9123,700,1
9123,801,64
9123,802,152
9123,803,221
9123,2000,1000
9124,700,1
9124,801,64
9124,802,152
9124,803,221
9124,2000,1000
9125,102,195
9125,103,350
9125,104,405
9125,700,1
9125,2000,1000
9126,102,195
9126,103,350
9126,104,405
9126,700,1
9126,2000,1000
9127,102,195
9127,103,350
9127,104,405
9127,700,1
9127,2000,1000
9128,102,235
9128,103,310
9128,700,1
9128,2000,1000
9129,102,100
9129,103,150
9129,104,220
9129,700,1
9129,2000,1000
9130,102,100
9130,103,150
9130,104,220
9130,700,1
9130,2000,1000
9131,501,124
9131,502,152
9131,503,242
9131,700,1
9131,2000,1000
9132,102,12
9132,103,18
9132,104,24
9132,700,1
9132,2000,1000
9133,501,118
9133,502,175
9133,503,232
9133,700,1
9133,2000,1000
9134,103,310
9134,700,1
9134,2000,1000
9135,103,100
9135,104,122
9135,700,1
9135,2000,1000
9136,700,1
9136,801,88
9136,802,192
9136,803,262
9136,2000,1000
9137,700,1
9137,801,79
9137,802,175
9137,803,239
9137,2000,1000
9138,700,1
9138,801,86
9138,803,116
9138,2000,1000
9139,700,1
9139,801,86
9139,803,116
9139,2000,1000
9140,700,1
9140,801,64
9140,802,101
9140,803,174
9140,2000,1000
9141,700,1
9141,801,93
9141,802,222
9141,803,416
9141,2000,1000
9142,700,1
9142,801,93
9142,802,222
9142,803,416
9142,2000,1000
9143,700,1
9143,801,93
9143,802,222
9143,803,416
9143,2000,1000
9144,700,1
9144,801,93
9144,802,222
9144,803,416
9144,2000,1000
9145,700,1
9145,801,93
9145,802,222
9145,803,416
9145,2000,1000
9146,700,1
9146,1003,360
9146,2000,1000
9147,700,1
9147,800,360
9147,2000,1000
9148,300,20
9148,400,8
9148,700,1
9148,1006,162
9148,2000,1000
9149,300,20
9149,400,8
9149,700,1
9149,1006,162
9149,2000,1000
9150,300,15
9150,400,5
9150,700,1
9150,2000,1000
9151,300,15
9151,400,5
9151,700,1
9151,2000,1000
9153,300,15
9153,400,5
9153,700,1
9153,2000,1000
9154,300,15
9154,400,5
9154,700,1
9154,2000,1000
9155,300,15
9155,400,5
9155,700,1
9155,2000,1000
9156,300,15
9156,400,5
9156,700,1
9156,2000,1000
9157,700,1
9157,800,140
9157,2000,1000
9158,300,15
9158,700,1
9158,2000,1000
9159,102,120
9159,103,165
9159,104,248
9159,700,1
9159,2000,1000
9160,102,30
9160,103,60
9160,104,87
9160,700,1
9160,2000,1000
9161,101,26.5
9161,102,40
9161,103,80
9161,104,120
9161,700,1
9161,2000,1000
9162,101,26.5
9162,102,40
9162,103,80
9162,104,120
9162,700,1
9162,2000,1000
9163,102,30
9163,103,60
9163,104,87
9163,700,1
9163,2000,1000
9164,102,30
9164,103,60
9164,104,87
9164,700,1
9164,2000,1000
9165,101,26.5
9165,102,40
9165,103,80
9165,104,120
9165,700,1
9165,2000,1000
9166,700,1
9166,801,93
9166,802,222
9166,803,416
9166,2000,1000
9167,700,1
9167,801,93
9167,802,222
9167,803,416
9167,2000,1000
9168,700,1
9168,801,93
9168,802,222
9168,803,416
9168,2000,1000
9169,102,193
9169,103,351
9169,700,1
9169,2000,1000
9170,700,1
9170,801,89
9170,802,208
9170,803,397
9170,2000,1000
9171,700,1
9171,801,130
9171,802,260
9171,803,390
9171,2000,1000
9172,700,1
9172,801,130
9172,802,260
9172,803,390
9172,2000,1000
9173,501,13
9173,502,30
9173,503,44
9173,700,1
9173,1207,8
9173,2000,1000
9174,300,12
9174,400,4
9174,700,1
9174,800,100
9174,2000,1000
9175,300,12
9175,400,4
9175,700,1
9175,800,100
9175,2000,1000
9176,700,1
9176,801,58
9176,803,150
9176,2000,1000
9177,700,1
9177,801,170
9177,803,240
9177,2000,1000
9178,700,1
9178,801,170
9178,803,240
9178,2000,1000
9179,700,1
9179,801,170
9179,803,240
9179,2000,1000
9180,700,1
9180,801,170
9180,803,240
9180,2000,1000
9181,700,1
9181,1003,360
9181,2000,1000
9182,200,180
9182,300,15
9182,400,6
9182,700,1
9182,801,50
9182,802,100
9182,803,200
9182,2000,1000
9183,700,1
9183,801,150
9183,802,250
9183,803,350
9183,2000,1000
9184,501,28
9184,502,34
9184,503,48
9184,700,1
9184,2000,1000
9185,100,172
9185,700,1
9185,2000,1000
9186,501,30
9186,502,44
9186,503,54
9186,700,1
9186,2000,1000
9187,700,1
9187,800,113
9187,2000,1000
9188,700,1
9188,800,113
9188,2000,1000
9189,501,24
9189,502,32
9189,503,42
9189,700,1
9189,2000,1000
9190,100,50
9190,700,1
9190,2000,1000
9191,700,1
9191,2000,1000
9193,100,49
9193,700,1
9193,2000,1000
9194,100,155
9194,700,1
9194,2000,1000
9195,700,1
9195,800,95
9195,2000,1000
9197,501,26
9197,502,48
9197,503,76
9197,700,1
9197,2000,1000
9198,501,48
9198,502,60
9198,503,86
9198,700,1
9198,2000,1000
9199,501,48
9199,502,60
9199,503,86
9199,700,1
9199,2000,1000
9200,501,48
9200,502,60
9200,503,86
9200,700,1
9200,2000,1000
9202,102,13
9202,103,17.5
9202,104,22
9202,700,1
9202,2000,1000
9203,102,13
9203,103,17.5
9203,104,22
9203,700,1
9203,2000,1000
9204,102,15
9204,103,21
9204,104,36
9204,700,1
9204,2000,1000
9205,100,8
9205,104,26
9205,700,1
9205,2000,1000
9207,100,38
9207,700,1
9207,2000,1000
9209,102,677
9209,103,988
9209,104,1594
9209,700,1
9209,2000,1000
9210,200,124
9210,700,1
9210,2000,1000
9211,200,230
9211,700,1
9211,802,200
9211,803,300
9211,2000,1000
9212,500,74
9212,700,1
9212,2000,1000
9213,100,70
9213,300,23
9213,700,1
9213,2000,1000
9214,200,161
9214,300,14
9214,700,1
9214,2000,1000
9215,100,50
9215,300,23
9215,700,1
9215,2000,1000
9216,100,47
9216,700,1
9216,2000,1000
9217,700,1
9217,801,130
9217,802,260
9217,803,390
9217,2000,1000
9218,700,1
9218,801,130
9218,802,260
9218,803,390
9218,2000,1000
9219,700,1
9219,801,130
9219,802,260
9219,803,390
9219,2000,1000
9220,700,1
9220,801,130
9220,802,260
9220,803,390
9220,2000,1000
9221,700,1
9221,801,130
9221,802,260
9221,803,390
9221,2000,1000
9222,700,1
9222,801,130
9222,802,260
9222,803,390
9222,2000,1000
9223,100,32
9223,700,1
9223,2000,1000
9224,100,32
9224,700,1
9224,2000,1000
9225,100,55
9225,700,1
9225,2000,1000
9226,700,1
9226,801,200
9226,802,300
9226,803,400
9226,2000,1000
9227,200,162
9227,300,14
9227,400,6
9227,700,1
9227,801,50
9227,802,100
9227,803,200
9227,2000,1000
9228,200,158
9228,300,12
9228,400,5
9228,700,1
9228,801,85
9228,802,177
9228,803,316
9228,2000,1000
9229,700,1
9229,800,80
9229,2000,1000
9230,200,158
9230,300,12
9230,400,5
9230,700,1
9230,801,85
9230,802,177
9230,803,316
9230,2000,1000
9231,200,158
9231,300,12
9231,400,5
9231,700,1
9231,801,85
9231,802,177
9231,803,316
9231,2000,1000
9232,200,158
9232,300,12
9232,400,5
9232,700,1
9232,801,85
9232,802,177
9232,803,316
9232,2000,1000
9233,501,24
9233,502,32
9233,503,42
9233,700,1
9233,2000,1000
9234,102,30
9234,103,40
9234,104,64
9234,700,1
9234,2000,1000
9235,102,30
9235,103,40
9235,104,64
9235,700,1
9235,2000,1000
9236,102,30
9236,103,40
9236,104,64
9236,700,1
9236,2000,1000
9237,102,30
9237,103,40
9237,104,64
9237,700,1
9237,2000,1000
9238,102,30
9238,103,40
9238,104,64
9238,700,1
9238,2000,1000
9239,100,51
9239,700,1
9239,2000,1000
9240,100,51
9240,700,1
9240,2000,1000
9241,300,18
9241,400,6
9241,700,1
9241,802,150
9241,803,260
9241,2000,1000
9242,102,17
9242,700,1
9242,2000,1000
9243,102,25
9243,103,58
9243,700,1
9243,2000,1000
9244,100,58
9244,700,1
9244,2000,1000
9245,103,25
9245,700,1
9245,2000,1000
9246,100,50
9246,700,1
9246,2000,1000
9247,100,50
9247,700,1
9247,2000,1000
9248,102,50
9248,700,1
9248,2000,1000
9249,501,77
9249,502,136
9249,503,190
9249,700,1
9249,2000,1000
9250,501,77
9250,502,136
9250,503,190
9250,700,1
9250,2000,1000
9257,700,1
9257,801,150
9257,802,250
9257,803,350
9257,2000,1000
9258,700,1
9258,801,70
9258,802,228
9258,803,304
9258,2000,1000
9259,101,40
9259,700,1
9259,801,128
9259,802,170
9259,803,240
9259,2000,1000
9260,700,1
9260,801,70
9260,802,228
9260,803,304
9260,2000,1000
9261,700,1
9261,801,87
9261,802,135
9261,803,162
9261,2000,1000
9262,300,30
9262,700,1
9262,801,50
9262,802,100
9262,803,200
9262,2000,1000
9263,102,30
9263,103,60
9263,104,75
9263,700,1
9263,2000,1000
9264,300,21.5
9264,400,9
9264,700,1
9264,2000,1000
9265,300,21.5
9265,400,9
9265,700,1
9265,2000,1000
9267,101,50
9267,102,78
9267,103,130
9267,104,206
9267,700,1
9267,2000,1000
9268,700,1
9268,2000,1000
9269,200,150
9269,700,1
9269,801,100
9269,802,150
9269,803,200
9269,2000,1000
9270,102,25
9270,700,1
9270,2000,1000
9271,502,74
9271,700,1
9271,2000,1000
9272,100,20
9272,102,5
9272,103,18
9272,700,1
9272,2000,1000
9273,103,70
9273,700,1
9273,2000,1000
9274,100,9
9274,700,1
9274,801,50
9274,802,100
9274,803,150
9274,2000,1000
9275,100,9
9275,700,1
9275,801,50
9275,802,100
9275,803,150
9275,2000,1000
9276,300,15
9276,400,5
9276,700,1
9276,2000,1000
9277,300,15
9277,400,5
9277,700,1
9277,2000,1000
9278,300,15
9278,400,5
9278,700,1
9278,2000,1000
9279,300,26
9279,700,1
9279,2000,1000
9280,300,15
9280,700,1
9280,2000,1000
9281,200,252
9281,300,20
9281,400,9
9281,700,1
9281,2000,1000
9282,700,1
9282,800,93
9282,2000,1000
9283,100,125
9283,700,1
9283,2000,1000
9285,100,200
9285,700,1
9285,2000,1000
9286,100,80
9286,700,1
9286,2000,1000
9287,100,80
9287,700,1
9287,2000,1000
9288,103,88
9288,700,1
9288,2000,1000
9289,100,80
9289,700,1
9289,2000,1000
9290,102,30
9290,103,60
9290,104,75
9290,700,1
9290,2000,1000
9291,102,30
9291,103,60
9291,104,75
9291,700,1
9291,2000,1000
9292,102,30
9292,103,60
9292,104,75
9292,700,1
9292,2000,1000
9293,102,30
9293,103,60
9293,104,75
9293,700,1
9293,2000,1000
9294,102,30
9294,103,60
9294,104,75
9294,700,1
9294,2000,1000
9295,102,30
9295,103,60
9295,104,75
9295,700,1
9295,2000,1000
9296,102,30
9296,103,60
9296,104,75
9296,700,1
9296,2000,1000
9297,100,23
9297,700,1
9297,2000,1000
9298,100,59
9298,700,1
9298,2000,1000
9299,100,68
9299,700,1
9299,2000,1000
9300,200,249
9300,300,17
9300,400,6
9300,700,1
9300,2000,1000
9301,200,249
9301,300,17
9301,400,6
9301,700,1
9301,2000,1000
9302,700,1
9302,801,130
9302,802,260
9302,803,390
9302,2000,1000
9303,100,20
9303,700,1
9303,2000,1000
9304,100,20
9304,700,1
9304,2000,1000
9305,100,20
9305,700,1
9305,2000,1000
9306,700,1
9306,2000,1000
9307,100,35
9307,700,1
9307,2000,1000
9308,100,45
9308,700,1
9308,2000,1000
9309,100,45
9309,700,1
9309,2000,1000
9310,700,1
9310,801,75
9310,802,240
9310,803,345
9310,2000,1000
9311,101,6
9311,102,20
9311,104,70
9311,700,1
9311,2000,1000
9312,101,6
9312,102,20
9312,104,70
9312,700,1
9312,2000,1000
9313,101,6
9313,102,20
9313,104,70
9313,700,1
9313,2000,1000
9314,300,20
9314,700,1
9314,801,50
9314,802,100
9314,803,200
9314,2000,1000
9315,102,86
9315,103,150
9315,700,1
9315,2000,1000
9316,102,86
9316,103,150
9316,700,1
9316,2000,1000
9317,300,17
9317,400,6
9317,700,1
9317,801,50
9317,2000,1000
9318,300,17
9318,400,6
9318,700,1
9318,801,50
9318,2000,1000
9319,300,13.5
9319,700,1
9319,2000,1000
9320,700,1
9320,801,130
9320,802,260
9320,803,390
9320,2000,1000
9321,700,1
9321,801,130
9321,802,260
9321,803,390
9321,2000,1000
9322,700,1
9322,801,130
9322,802,260
9322,803,390
9322,2000,1000
9323,300,19
9323,700,1
9323,801,56
9323,802,115
9323,803,200
9323,2000,1000
9324,102,30
9324,103,60
9324,104,75
9324,700,1
9324,2000,1000
9325,300,25
9325,400,10
9325,700,1
9325,2000,1000
9326,300,25
9326,400,10
9326,700,1
9326,2000,1000
9327,300,25
9327,400,10
9327,700,1
9327,2000,1000
9328,300,12
9328,700,1
9328,2000,1000
9329,300,12
9329,700,1
9329,2000,1000
9331,700,1
9331,800,190
9331,2000,1000
9332,102,542
9332,103,791
9332,104,1276
9332,207,70
9332,300,12
9332,700,1
9332,1203,32
9332,2000,1000
9333,200,150
9333,300,12
9333,400,4
9333,700,1
9333,2000,1000
9334,101,50
9334,102,78
9334,103,130
9334,104,206
9334,700,1
9334,2000,1000
9335,102,56
9335,103,103
9335,700,1
9335,2000,1000
9336,300,25
9336,700,1
9336,801,50
9336,802,100
9336,803,200
9336,2000,1000
9337,300,20
9337,700,1
9337,801,50
9337,802,100
9337,803,200
9337,2000,1000
9338,102,135
9338,103,188
9338,104,298
9338,700,1
9338,2000,1000
9339,102,135
9339,103,188
9339,104,298
9339,700,1
9339,2000,1000
9340,102,135
9340,103,188
9340,104,298
9340,700,1
9340,2000,1000
9341,501,30
9341,502,50
9341,700,1
9341,2000,1000
9342,700,1
9342,801,56
9342,802,115
9342,803,174
9342,2000,1000
9343,102,61
9343,103,113
9343,104,144
9343,200,180
9343,300,17
9343,700,1
9343,2000,1000
9344,102,61
9344,103,113
9344,104,144
9344,200,180
9344,300,17
9344,700,1
9344,2000,1000
9345,200,200
9345,300,28
9345,700,1
9345,2000,1000
9346,200,180
9346,300,17
9346,700,1
9346,2000,1000
9347,200,180
9347,300,17
9347,700,1
9347,2000,1000
9348,102,44
9348,103,100
9348,104,168
9348,700,1
9348,2000,1000
9349,200,152
9349,300,12
9349,700,1
9349,801,50
9349,802,100
9349,803,150
9349,2000,1000
9350,200,152
9350,300,30
9350,400,10
9350,700,1
9350,2000,1000
9351,200,152
9351,300,30
9351,400,10
9351,700,1
9351,2000,1000
9352,200,152
9352,300,30
9352,400,10
9352,700,1
9352,2000,1000
9353,200,152
9353,300,30
9353,400,10
9353,700,1
9353,2000,1000
9354,101,50
9354,102,78
9354,103,130
9354,104,206
9354,700,1
9354,2000,1000
9355,700,1
9355,1212,29.5
9355,2000,1000
9356,102,84
9356,103,162
9356,104,285
9356,700,1
9356,2000,1000
9357,102,84
9357,103,162
9357,104,285
9357,700,1
9357,2000,1000
9358,700,1
9358,800,115
9358,2000,1000
9359,700,1
9359,801,130
9359,802,260
9359,803,390
9359,2000,1000
9360,700,1
9360,801,130
9360,802,260
9360,803,390
9360,2000,1000
9361,300,15
9361,700,1
9361,2000,1000
9362,100,80
9362,700,1
9362,2000,1000
9363,300,20
9363,700,1
9363,2000,1000
9364,501,100
9364,502,150
9364,503,300
9364,700,1
9364,2000,1000
9365,501,100
9365,502,150
9365,503,300
9365,700,1
9365,2000,1000
9366,501,100
9366,502,150
9366,503,300
9366,700,1
9366,2000,1000
9367,200,180
9367,300,17
9367,700,1
9367,2000,1000
9368,501,33
9368,502,55
9368,503,83
9368,700,1
9368,2000,1000
9369,501,33
9369,502,55
9369,503,83
9369,700,1
9369,2000,1000
9370,501,84
9370,502,118
9370,503,216
9370,700,1
9370,2000,1000
9371,501,77
9371,502,136
9371,503,190
9371,700,1
9371,2000,1000
9372,501,77
9372,502,136
9372,503,190
9372,700,1
9372,2000,1000
9373,300,25
9373,400,11
9373,700,1
9373,2000,1000
9374,700,1
9374,801,125
9374,2000,1000
9375,700,1
9375,801,40
9375,802,80
9375,803,150
9375,2000,1000
9376,700,1
9376,801,40
9376,802,80
9376,803,150
9376,2000,1000
9377,700,1
9377,801,93
9377,802,222
9377,803,416
9377,2000,1000
9378,300,15
9378,400,7
9378,700,1
9378,2000,1000
9379,100,98
9379,700,1
9379,2000,1000
9380,501,77
9380,502,136
9380,503,190
9380,700,1
9380,2000,1000
9381,300,14
9381,700,1
9381,800,200
9381,2000,1000
9382,101,6
9382,102,20
9382,104,70
9382,700,1
9382,2000,1000
9383,300,20
9383,400,8
9383,700,1
9383,801,50
9383,802,100
9383,803,150
9383,2000,1000
9384,700,1
9384,800,172
9384,2000,1000
9385,200,152
9385,300,30
9385,400,10
9385,700,1
9385,2000,1000
9386,501,77
9386,502,136
9386,503,190
9386,700,1
9386,2000,1000
9387,501,77
9387,502,136
9387,503,190
9387,700,1
9387,2000,1000
9388,300,17
9388,400,7
9388,700,1
9388,2000,1000
9389,300,17
9389,400,7
9389,700,1
9389,2000,1000
9390,300,17
9390,400,7
9390,700,1
9390,2000,1000
9391,300,17
9391,400,7
9391,700,1
9391,2000,1000
9392,501,30
9392,502,55
9392,503,79
9392,700,1
9392,2000,1000
9393,501,30
9393,502,55
9393,503,79
9393,700,1
9393,2000,1000
9394,501,32.5
9394,502,58.5
9394,503,84.5
9394,700,1
9394,2000,1000
9395,501,30
9395,502,55
9395,503,79
9395,700,1
9395,2000,1000
9396,501,30
9396,502,55
9396,503,79
9396,700,1
9396,2000,1000
9397,501,32.5
9397,502,58.5
9397,503,84.5
9397,700,1
9397,2000,1000
9398,501,26
9398,502,48
9398,503,76
9398,700,1
9398,2000,1000
9399,501,26
9399,502,48
9399,503,76
9399,700,1
9399,2000,1000
9400,501,26
9400,502,48
9400,503,76
9400,700,1
9400,2000,1000
9401,501,26
9401,502,48
9401,503,76
9401,700,1
9401,2000,1000
9402,501,26
9402,502,48
9402,503,76
9402,700,1
9402,2000,1000
9403,501,32
9403,502,59
9403,503,93
9403,700,1
9403,2000,1000
9404,501,34
9404,502,62
9404,503,99
9404,700,1
9404,2000,1000
9405,501,32
9405,502,59
9405,503,93
9405,700,1
9405,2000,1000
9406,501,32
9406,502,59
9406,503,93
9406,700,1
9406,2000,1000
9407,501,34
9407,502,62
9407,503,99
9407,700,1
9407,2000,1000
9408,501,32
9408,502,59
9408,503,93
9408,700,1
9408,2000,1000
9409,501,32
9409,502,59
9409,503,93
9409,700,1
9409,2000,1000
9410,501,32
9410,502,59
9410,503,93
9410,700,1
9410,2000,1000
9411,501,32
9411,502,59
9411,503,93
9411,700,1
9411,2000,1000
9412,501,34
9412,502,62
9412,503,99
9412,700,1
9412,2000,1000
9413,501,32
9413,502,59
9413,503,93
9413,700,1
9413,2000,1000
9414,501,32
9414,502,59
9414,503,93
9414,700,1
9414,2000,1000
9415,501,34
9415,502,62
9415,503,99
9415,700,1
9415,2000,1000
9416,501,32
9416,502,59
9416,503,93
9416,700,1
9416,2000,1000
9417,700,1
9417,801,21
9417,802,34
9417,803,47
9417,2000,1000
9418,300,20
9418,400,8
9418,700,1
9418,801,50
9418,802,100
9418,803,150
9418,2000,1000
9419,700,1
9419,1004,250
9419,2000,1000
9421,101,26.5
9421,102,40
9421,103,80
9421,104,120
9421,700,1
9421,2000,1000
9422,101,26.5
9422,102,40
9422,103,80
9422,104,120
9422,700,1
9422,2000,1000
9423,102,30
9423,103,60
9423,104,87
9423,700,1
9423,2000,1000
9424,102,30
9424,103,60
9424,104,87
9424,700,1
9424,2000,1000
9425,102,30
9425,103,60
9425,104,87
9425,700,1
9425,2000,1000
9426,101,26.5
9426,102,40
9426,103,80
9426,104,120
9426,700,1
9426,2000,1000
9427,102,30
9427,103,60
9427,104,87
9427,700,1
9427,2000,1000
9428,102,30
9428,103,60
9428,104,87
9428,700,1
9428,2000,1000
9429,102,30
9429,103,60
9429,104,87
9429,700,1
9429,2000,1000
9430,101,26.5
9430,102,40
9430,103,80
9430,104,120
9430,700,1
9430,2000,1000
9431,101,26.5
9431,102,40
9431,103,80
9431,104,120
9431,700,1
9431,2000,1000
9432,102,30
9432,103,60
9432,104,87
9432,700,1
9432,2000,1000
9433,102,30
9433,103,60
9433,104,87
9433,700,1
9433,2000,1000
9434,101,26.5
9434,102,40
9434,103,80
9434,104,120
9434,700,1
9434,2000,1000
9435,101,26.5
9435,102,40
9435,103,80
9435,104,120
9435,700,1
9435,2000,1000
9436,102,30
9436,103,60
9436,104,87
9436,700,1
9436,2000,1000
9437,205,120
9437,700,1
9437,2000,1000
9438,100,306
9438,700,1
9438,2000,1000
9439,300,15
9439,400,4
9439,700,1
9439,2000,1000
9440,700,1
9440,2000,1000
9441,300,40
9441,400,12
9441,700,1
9441,906,225
9441,2000,1000
9442,200,240
9442,700,1
9442,2000,1000
9444,700,1
9444,900,150
9444,2000,1000
9446,100,12.5
9446,700,1
9446,2000,1000
9447,100,12.5
9447,700,1
9447,2000,1000
9448,102,110
9448,104,240
9448,700,1
9448,2000,1000
9450,600,125
9450,700,1
9450,2000,1000
9451,600,167
9451,700,1
9451,2000,1000
9452,300,40
9452,400,11
9452,700,1
9452,2000,1000
9453,100,100
9453,700,1
9453,901,700
9453,2000,1000
9454,100,100
9454,700,1
9454,901,700
9454,2000,1000
9455,102,27
9455,700,1
9455,1206,94
9455,2000,1000
9456,102,27
9456,700,1
9456,900,750
9456,1206,94
9456,2000,1000
9457,200,240
9457,700,1
9457,2000,1000
9458,700,1
9458,900,280
9458,2000,1000
9459,700,1
9459,901,130
9459,1208,8
9459,2000,1000
9460,100,4
9460,700,1
9460,2000,1000
9461,100,4
9461,700,1
9461,2000,1000
9465,200,240
9465,700,1
9465,2000,1000
9466,600,123
9466,602,70
9466,700,1
9466,2000,1000
9467,600,123
9467,700,1
9467,2000,1000
9468,600,150
9468,700,1
9468,2000,1000
9469,100,25
9469,700,1
9469,2000,1000
9471,700,1
9471,903,55
9471,911,15
9471,2000,1000
9472,500,30
9472,700,1
9472,2000,1000
9473,700,1
9473,1208,12
9473,2000,1000
9474,700,1
9474,1207,4.170000076293945
9474,2000,1000
9475,700,1
9475,2000,1000
9476,700,1
9476,2000,1000
9477,700,1
9477,2000,1000
9478,103,45
9478,104,100
9478,700,1
9478,2000,1000
9479,700,1
9479,800,356
9479,2000,1000
9480,700,1
9480,800,450
9480,2000,1000
9481,700,1
9481,800,690
9481,2000,1000
9482,700,1
9482,800,325
9482,2000,1000
9483,700,1
9483,800,397
9483,2000,1000
9484,700,1
9484,800,482
9484,2000,1000
9485,700,1
9485,801,270
9485,2000,1000
9486,100,48
9486,700,1
9486,2000,1000
9487,700,1
9487,800,294
9487,803,396
9487,2000,1000
9488,700,1
9488,800,282
9488,2000,1000
9489,700,1
9489,800,120
9489,2000,1000
9490,700,1
9490,905,90
9490,2000,1000
9491,700,1
9491,800,222
9491,803,286
9491,2000,1000
9492,700,1
9492,800,259
9492,2000,1000
9493,200,333
9493,700,1
9493,2000,1000
9496,700,1
9496,2000,1000
9497,700,1
9497,2000,1000
9498,700,1
9498,2000,1000
9499,700,1
9499,2000,1000
9500,700,1
9500,2000,1000
9501,700,1
9501,2000,1000
9502,700,1
9502,800,222
9502,2000,1000
9504,700,1
9504,803,444
9504,2000,1000
9505,501,21
9505,502,34
9505,503,47
9505,700,1
9505,2000,1000
9506,700,1
9506,803,444
9506,2000,1000
9507,700,1
9507,800,672
9507,2000,1000
9508,103,250
9508,700,1
9508,2000,1000
9509,205,205
9509,700,1
9509,2000,1000
9510,200,245
9510,700,1
9510,2000,1000
9511,200,245
9511,700,1
9511,2000,1000
9512,205,205
9512,700,1
9512,2000,1000
9513,700,1
9513,2000,1000
9514,300,40
9514,400,12
9514,700,1
9514,2000,1000
9515,100,1.700000047683716
9515,700,1
9515,903,60
9515,2000,1000
9516,500,28.5
9516,700,1
9516,900,200
9516,2000,1000
9517,100,5.300000190734863
9517,700,1
9517,2000,1000
9518,600,150
9518,700,1
9518,2000,1000
9519,300,16
9519,700,1
9519,2000,1000
9520,100,21
9520,700,1
9520,2000,1000
9521,100,35
9521,700,1
9521,901,175
9521,2000,1000
9522,700,1
9522,2000,1000
9523,100,1.25
9523,700,1
9523,2000,1000
9524,200,240
9524,700,1
9524,2000,1000
9525,200,240
9525,700,1
9525,2000,1000
9526,200,240
9526,300,10
9526,400,5
9526,700,1
9526,2000,1000
9527,400,9
9527,700,1
9527,2000,1000
9528,200,100
9528,700,1
9528,2000,1000
9529,200,124
9529,700,1
9529,2000,1000
9530,300,9
9530,700,1
9530,2000,1000
9532,700,1
9532,2000,1000
9533,200,60
9533,300,3
9533,700,1
9533,2000,1000
9534,300,13
9534,700,1
9534,2000,1000
9535,200,200
9535,700,1
9535,2000,1000
9536,700,1
9536,800,30
9536,2000,1000
9537,300,5.599999904632568
9537,700,1
9537,2000,1000
9538,700,1
9538,2000,1000
9539,700,1
9539,2000,1000
9540,700,1
9540,2000,1000
9541,700,1
9541,2000,1000
9542,700,1
9542,2000,1000
9543,700,1
9543,2000,1000
9544,600,130
9544,700,1
9544,2000,1000
9547,700,1
